"runtime","fcsthour","validtime","gec00.u","gec00.v","gep01.u","gep01.v","gep02.u","gep02.v","gep03.u","gep03.v","gep04.u","gep04.v","gep05.u","gep05.v","gep06.u","gep06.v","gep07.u","gep07.v","gep08.u","gep08.v","gep09.u","gep09.v","gep10.u","gep10.v","gep11.u","gep11.v","gep12.u","gep12.v","gep13.u","gep13.v","gep14.u","gep14.v","gep15.u","gep15.v","gep16.u","gep16.v","gep17.u","gep17.v","gep18.u","gep18.v","gep19.u","gep19.v","gep20.u","gep20.v"
2017-06-21 18:00:00,0,2017-06-21 18:00:00,-3.14846901886183,3.65646062017588,-3.09965536570666,3.1644802860623,-3.77896577663043,5.60313834573232,-2.43888714645217,3.08983224549618,-1.2599280747172,3.87726925499177,-3.92539583980447,4.36436479030641,-2.56053787771338,3.62220802326828,-3.60806433581496,3.56473574892821,-2.63232428106388,4.05463546813536,-2.13267554035532,4.8432064831731,-3.43996258138938,0.198937484091534,-3.41790467730923,3.08491479624299,-4.07671342940779,4.13342182661598,-3.34121707881032,4.71704441667575,-3.88667426137104,3.1643977585928,-2.90165098092151,4.43732387971723,-2.71040067896381,3.68519749346971,-2.27995846926693,3.70469419853499,-3.75600713408458,3.94586408085851,-4.38740188161858,3.10335855161185,-3.73885363826813,2.76877393411905
2017-06-21 18:00:00,3,2017-06-21 21:00:00,-4.13366143303007,5.30009227255021,-4.05445488825927,4.67712023783998,-3.98097835561066,6.59923436093045,-4.20184512061479,5.26357490140099,-2.62240672077792,4.25648784077758,-3.37857624240839,6.07989345976686,-3.95069810363502,5.19956390346909,-4.51153209497655,5.36009441318101,-4.07917032916384,5.0855118819063,-4.06374531747344,5.01011095759967,-4.79542939305676,2.67331706207963,-4.10950282350847,4.90399244781629,-3.64241921393513,6.08582159080453,-4.19702167250673,6.16678613693771,-4.2328800791296,5.15542782187549,-3.78914230524506,5.69763537076054,-3.90429532341002,4.50067045047475,-3.40524511458046,5.56648530831831,-3.74112122797207,5.02767085774707,-4.88197634961415,5.9329857432204,-4.80333856196761,4.68335396627723
2017-06-21 18:00:00,6,2017-06-22 00:00:00,-2.90088118845213,4.34850814624499,-3.10787249330358,3.96326736796265,-2.83673839410496,4.65880419435872,-2.88839158965361,4.49534482268017,-3.0509951437886,3.80383401197437,-2.00171658590302,4.06997988460414,-2.76039229730526,4.29510523530243,-3.11675510035194,4.44913603935648,-2.93009371673226,4.02440211447453,-3.41165942871828,4.34305249624559,-3.25239705621836,2.63868049456534,-2.59302705716518,4.12602819824691,-1.96366381742016,4.04733382083155,-2.17871811424803,4.53691997450281,-3.38343795168792,4.54088377594791,-2.82916426575715,4.44360448098465,-2.7067728208798,3.2257986789827,-2.20792253214715,4.4491368642908,-2.77964628232214,3.77115618882007,-3.50041768134916,5.25188723259943,-3.89123883684051,4.46188874550059
2017-06-21 18:00:00,9,2017-06-22 03:00:00,-2.63784236737397,4.30524820132031,-3.20640142915215,4.42383631443348,-2.85564300876728,4.09631787102283,-2.48548185694401,4.37129053145374,-2.95410308641276,3.89869231148121,-2.11327030335211,3.91034787766081,-2.56532410906893,4.20002013833722,-2.54940439830977,4.1663049585189,-2.61732538413649,3.73534807652556,-3.35504788083649,4.3879330000238,-3.77881717827809,2.85260138078524,-2.40280427754899,4.08130224095401,-2.21741867562101,3.82725528430977,-2.11961787239939,4.11975140651528,-3.06855415868795,4.02721342198543,-3.04594964530858,4.74415704486514,-3.24008311454556,3.29411810682854,-2.30487501951294,4.07844058997925,-3.05411802427378,3.71650997105262,-2.93788429583653,4.73446094584147,-3.23176850785899,4.33066571069918
2017-06-21 18:00:00,12,2017-06-22 06:00:00,-2.30576163719383,4.02949925190747,-2.37706169561586,4.08832953141227,-2.69760694653139,4.17481643983992,-2.06767935147465,4.18884054489954,-2.44627018639367,3.80185539914486,-2.03979300866379,3.5766613980026,-2.14466195101092,3.74656286601209,-1.85382751280441,3.58772080883519,-2.42077147309988,3.75995096757921,-2.93076781956791,4.25849699040151,-3.39156318542777,3.44586166312568,-2.2379028328168,4.03930888692089,-2.24419688445219,4.16043165468858,-1.68722527893109,4.51307390310089,-2.75456456761136,3.85783810780613,-2.39611060778529,4.17791952796207,-2.97870862527592,3.59193625188489,-1.95340980456079,3.7805093937943,-2.44606884115104,4.14517352081239,-2.46002633543017,4.48188243833462,-2.50957940026411,4.23930371458675
2017-06-21 18:00:00,15,2017-06-22 09:00:00,-2.03125612953974,3.83422361436824,-2.10468066357864,3.83406157147243,-2.44845934054314,3.60504345944033,-1.67267708605196,3.93983589117004,-1.98562516768849,3.75059812691519,-2.06949314518979,3.4169955592186,-2.14780718446045,3.36976735599977,-2.00698315909407,3.27675441238509,-2.2399079973175,3.80365133802208,-2.6165499259899,3.72700527033276,-2.71939947563592,3.53533332156282,-1.97502152378908,3.88795820848025,-1.73984138653702,3.77003492019442,-1.58028791611547,3.96583413845098,-2.35497633362302,3.72711152087582,-2.53714234587399,3.78470389589002,-2.52457714860055,3.7065540539051,-1.78379403213862,3.43401667744475,-1.71267708605196,3.59550998448751,-1.97511335678515,3.80005035729951,-2.039470063605,3.88335282562092
2017-06-21 18:00:00,18,2017-06-22 12:00:00,-2.13455047372101,3.58443990329638,-2.5963311648397,3.74585775993342,-2.8775564883411,3.40745425829764,-1.54466307208362,3.16725291305501,-2.07994676559115,3.44147328467958,-2.40427155120098,3.67630143339597,-2.03445808706815,3.07430466959017,-2.62290048546315,3.08676189503647,-2.50249588434725,3.3911349025157,-3.130798957121,3.84344107908135,-2.91820064349199,3.39860966866146,-2.1892345824487,3.82250540083762,-1.79553675822423,3.74481951219685,-1.5702726408387,3.26841418575345,-1.65289242949484,3.46371043273192,-2.98451102330501,3.80709662366838,-2.30927079867945,3.67960891222321,-2.22190857648358,3.65906223616197,-2.00136317749886,3.15030627223109,-2.24186549943008,3.42048977639492,-1.90171459861862,3.68627061949952
2017-06-21 18:00:00,21,2017-06-22 15:00:00,-3.32555023028596,3.9309695100844,-3.79182121409569,3.85257176195781,-4.05597267248065,4.38281219330622,-2.74791797960801,3.83760985178279,-3.3783645229456,3.93430564841817,-2.93625428928827,4.51639296231903,-3.132603255963,3.61576184815764,-3.18934027933497,3.39142090209951,-3.55258075555325,4.1609173168509,-4.06244658850703,4.29221451915703,-3.96411486998588,3.53628653618854,-2.88556846319322,4.44509272830957,-2.58434525280437,3.8450505423286,-2.58084256031303,3.5939060578081,-3.04690360301418,3.69416826032203,-3.98052457920547,4.52381119310869,-2.85121296527805,4.147308063919,-3.36074747937259,4.58510427598152,-3.42383386124776,3.70988097974498,-3.95553154523649,3.79487695176083,-3.33426171953588,4.02928139496514
2017-06-21 18:00:00,24,2017-06-22 18:00:00,-4.74945318821888,4.24941870316393,-5.06124171844105,4.30594221965081,-4.86455189155587,4.67628809036708,-4.40986317790995,4.31886952216167,-4.37639884228017,4.43498345982229,-3.98374491188585,4.00691017555667,-4.77230311593423,4.07763278529838,-4.54221571226896,3.3165769402423,-4.83743480131675,4.15432801451785,-4.69046201968644,4.03170751037661,-4.98270987144006,3.54388935156113,-3.75276318574626,4.45996838341026,-4.37641523862964,3.9093829062799,-4.16807907701857,3.74854210649471,-4.65134589652514,4.32939093472995,-4.83056382713957,4.64835325440929,-4.3617290167894,3.70706535762973,-4.24770846957166,4.28773272867547,-4.3738490217981,4.11397633587969,-5.54948627705619,4.00935480043016,-5.00200367180695,4.24898690102996
2017-06-21 18:00:00,27,2017-06-22 21:00:00,-5.42901491709062,4.38641430886061,-4.94183765754703,4.72418940438171,-4.93805170041306,4.62882772800917,-4.79036017943783,4.67496279597034,-5.05641022812381,4.48787894263772,-5.42576324437527,3.92089404064233,-5.85213813499155,3.98503447166938,-5.34055242753681,3.68226481551901,-5.64789526295724,4.04154022697481,-5.74086258330001,3.7826905194172,-5.74551803252118,3.52679064229845,-5.03546455638667,4.13202426944416,-4.95033224917553,4.35034315739234,-5.5281944908435,3.82629930062328,-5.64685575190328,4.30171707924607,-5.28129798455324,4.53921920823823,-5.24491177626515,4.05926256184649,-5.10315910906524,3.75428049437443,-5.65832794240463,3.60284254130135,-5.66463313612437,4.46527178938348,-5.44706100033817,4.58292762089027
